Customer_ID,State,City,Zip Code,Customer_Gender,Senior_Customer,Has_Partner,Has_Dependents,Customer_Tenure_Months,Phone_Service,Multiple_Lines,Digital_Service,Security_Product,Backup_Product,Device_Protection,Customer_Support,Entertainment_Service,Media_Service,Account_Contract,Digital_Billing,Payment_Method,Monthly_Revenue,Lifetime_Revenue,Customer_Churn,Churn_Flag,Customer_Lifetime_Value,Tenure_Category,Revenue_Segment,Customer_Value_Segment
8189-HBVRW,California,Los Angeles,90005,Female,No,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,90.8,4921.2,No,0,5249,Loyal Customer,Medium Revenue,Premium Value
4163-KIUHY,California,Los Angeles,90006,Male,No,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.6,901.25,No,0,2980,Established Customer,Low Revenue,Standard Value
3500-NSDOA,California,Los Angeles,90008,Male,No,Yes,No,68,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),70.8,4859.95,No,0,5540,Long-Term Customer,Medium Revenue,Premium Value
1171-TYKUR,California,Los Angeles,90010,Male,No,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.4,1139.2,No,0,3159,Loyal Customer,Low Revenue,High Value
3761-FLYZI,California,Los Angeles,90011,Female,Yes,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.8,7082.45,No,0,5225,Long-Term Customer,High Revenue,Premium Value
1219-NNDDO,California,Los Angeles,90015,Female,No,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.85,663.55,No,0,4834,New Customer,Medium Revenue,High Value
8388-DMKAE,California,Los Angeles,90016,Female,No,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.25,174.65,No,0,2653,New Customer,Low Revenue,Standard Value
4403-BWPAY,California,Los Angeles,90017,Male,No,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),24.8,321.7,No,0,4527,Established Customer,Low Revenue,High Value
9659-QEQSY,California,Los Angeles,90018,Female,No,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,115.65,5125.5,No,0,3974,Loyal Customer,High Revenue,High Value
5405-ZMYXQ,California,Los Angeles,90019,Female,No,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.6,548.9,No,0,2142,New Customer,Medium Revenue,Standard Value
1442-OKRJE,California,Los Angeles,90021,Male,No,Yes,Yes,66,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.15,7031.3,No,0,4663,Long-Term Customer,High Revenue,High Value
4737-AQCPU,California,Los Angeles,90022,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),72.1,5016.65,No,0,4658,Long-Term Customer,Medium Revenue,High Value
2808-CHTDM,California,Los Angeles,90024,Female,No,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.1,611.45,No,0,2267,Established Customer,Low Revenue,Standard Value
0793-TWELN,California,Los Angeles,90026,Female,No,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.15,319.85,No,0,2841,New Customer,Medium Revenue,Standard Value
3283-WCWXT,California,Los Angeles,90027,Male,No,Yes,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,153.3,No,0,2882,New Customer,Low Revenue,Standard Value
1060-ENTOF,California,Los Angeles,90028,Female,Yes,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),105.4,7035.6,No,0,5703,Long-Term Customer,High Revenue,Premium Value
0999-QXNSA,California,Los Angeles,90029,Male,Yes,No,Yes,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.75,344.2,No,0,3779,New Customer,Low Revenue,High Value
5451-MHQOF,California,Los Angeles,90031,Male,No,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.45,1431.65,No,0,5623,Loyal Customer,Low Revenue,Premium Value
4836-WNFNO,California,Los Angeles,90032,Female,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.0,1849.2,No,0,6126,Long-Term Customer,Low Revenue,Premium Value
9225-BZLNZ,California,Los Angeles,90033,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,85.25,6083.1,No,0,6275,Long-Term Customer,Medium Revenue,Premium Value
0354-VXMJC,California,Los Angeles,90034,Male,No,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.6,426.65,No,0,4617,Established Customer,Low Revenue,High Value
4422-QVIJA,California,Los Angeles,90035,Female,No,No,Yes,35,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.15,1655.35,No,0,5879,Established Customer,Medium Revenue,Premium Value
9365-SRSZE,California,Los Angeles,90036,Male,Yes,Yes,No,27,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.55,1943.9,No,0,2534,Established Customer,Medium Revenue,Standard Value
8332-OSJDW,California,Los Angeles,90038,Male,No,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,26.4,314.95,No,0,3277,New Customer,Low Revenue,High Value
4735-BJKOU,California,Los Angeles,90039,Female,No,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,804.85,No,0,3915,Loyal Customer,Low Revenue,High Value
0274-JKUJR,California,Los Angeles,90040,Male,No,Yes,Yes,7,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,58.85,465.7,No,0,3332,New Customer,Medium Revenue,High Value
5740-YHGTW,California,Los Angeles,90041,Male,No,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),97.55,6669.05,No,0,4551,Long-Term Customer,Medium Revenue,High Value
8917-SZTTJ,California,Los Angeles,90042,Male,No,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,1161.75,No,0,6315,Loyal Customer,Low Revenue,Premium Value
1696-MZVAU,California,Los Angeles,90043,Male,No,Yes,No,39,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),25.25,947.75,No,0,4259,Loyal Customer,Low Revenue,High Value
7359-WWYJV,California,Los Angeles,90044,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.45,8375.05,No,0,6274,Long-Term Customer,High Revenue,Premium Value
4906-ZHGPK,California,Los Angeles,90046,Male,No,Yes,No,54,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,70.7,3770.0,No,0,5276,Loyal Customer,Medium Revenue,Premium Value
3795-GWTRD,California,Los Angeles,90048,Female,No,Yes,No,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),75.55,4707.85,No,0,4626,Long-Term Customer,Medium Revenue,High Value
1298-PHBTI,California,Los Angeles,90049,Male,No,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,84.8,6152.4,No,0,5952,Long-Term Customer,Medium Revenue,Premium Value
6223-DHJGV,California,Los Angeles,90056,Female,No,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.65,958.1,No,0,5956,Loyal Customer,Low Revenue,Premium Value
6961-MJKBO,California,Los Angeles,90057,Male,No,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.45,943.0,No,0,4342,Loyal Customer,Low Revenue,High Value
8158-WPEZG,California,Los Angeles,90061,Male,No,No,No,11,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,35.65,425.1,No,0,4986,New Customer,Low Revenue,High Value
4918-FYJNT,California,Los Angeles,90063,Female,Yes,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,90.45,5044.8,No,0,5140,Loyal Customer,Medium Revenue,Premium Value
0727-BNRLG,California,Los Angeles,90064,Male,No,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),97.65,6743.55,No,0,5709,Long-Term Customer,Medium Revenue,Premium Value
4854-CIDCF,California,Los Angeles,90065,Female,Yes,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,73.85,196.4,No,0,2868,New Customer,Medium Revenue,Standard Value
3280-MRDOF,California,Los Angeles,90067,Male,Yes,No,No,30,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),69.1,2093.9,No,0,3415,Established Customer,Medium Revenue,High Value
6435-SRWBJ,California,Los Angeles,90068,Female,No,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,82.75,417.75,No,0,5269,New Customer,Medium Revenue,Premium Value
9964-WBQDJ,California,West Hollywood,90069,Female,No,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.4,1725.4,No,0,4412,Long-Term Customer,Low Revenue,High Value
6303-KFWSL,California,Los Angeles,90071,Female,No,No,No,29,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,55.25,1620.2,No,0,5481,Established Customer,Medium Revenue,Premium Value
1702-CCFNJ,California,Los Angeles,90077,Male,No,Yes,No,52,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.35,3169.55,No,0,4729,Loyal Customer,Medium Revenue,High Value
8932-CZHRQ,California,Bell,90201,Male,No,No,No,68,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),76.75,5233.25,No,0,5395,Long-Term Customer,Medium Revenue,Premium Value
0386-CWRGM,California,Beverly Hills,90210,Female,No,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.4,967.85,No,0,2320,Loyal Customer,Low Revenue,Standard Value
5515-RUGKN,California,Beverly Hills,90211,Male,No,No,No,8,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),54.75,438.05,No,0,5317,New Customer,Medium Revenue,Premium Value
0404-AHASP,California,Beverly Hills,90212,Male,No,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,1421.9,No,0,6436,Long-Term Customer,Low Revenue,Premium Value
7279-NMVJC,California,Compton,90220,Female,No,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.9,323.15,No,0,2093,Established Customer,Low Revenue,Standard Value
2081-VEYEH,California,Compton,90221,Male,No,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.95,318.6,No,0,5653,New Customer,High Revenue,Premium Value
6407-UTSLV,California,Compton,90222,Female,Yes,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.8,163.7,No,0,2885,New Customer,Medium Revenue,Standard Value
9060-HJJRW,California,Culver City,90232,Female,No,No,No,51,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),56.4,2928.5,No,0,4380,Loyal Customer,Medium Revenue,High Value
2587-YNLES,California,Downey,90240,Female,No,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,100.35,No,0,5874,New Customer,Low Revenue,Premium Value
7398-SKNQZ,California,Downey,90241,Female,No,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.9,273.2,No,0,2330,New Customer,Medium Revenue,Standard Value
5935-FCCNB,California,Downey,90242,Female,Yes,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,1608.15,No,0,4425,Established Customer,Medium Revenue,High Value
1958-RNRKS,California,El Segundo,90245,Male,No,Yes,No,30,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,49.9,1441.95,No,0,3712,Established Customer,Low Revenue,High Value
5136-RGMZO,California,Gardena,90247,Male,No,No,No,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,71.05,2168.15,No,0,4443,Established Customer,Medium Revenue,High Value
8345-MVDYC,California,Gardena,90248,Female,No,No,No,45,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),81.65,3618.7,No,0,5937,Loyal Customer,Medium Revenue,Premium Value
8226-BXGES,California,Gardena,90249,Male,No,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),89.45,5692.65,No,0,5519,Long-Term Customer,Medium Revenue,Premium Value
9705-IOVQQ,California,Huntington Park,90255,Male,Yes,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,99.0,5969.3,No,0,5177,Long-Term Customer,Medium Revenue,Premium Value
1015-OWJKI,California,Lawndale,90260,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.05,19.05,No,0,5279,New Customer,Low Revenue,Premium Value
2040-XBAVJ,California,Malibu,90263,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.45,8100.55,No,0,4700,Long-Term Customer,High Revenue,High Value
8887-IPQNC,California,Manhattan Beach,90266,Female,No,Yes,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.25,313.45,No,0,5014,New Customer,Low Revenue,Premium Value
8646-JCOMS,California,Maywood,90270,Female,No,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),90.55,6130.95,No,0,4958,Long-Term Customer,Medium Revenue,High Value
1222-KJNZD,California,Palos Verdes Peninsula,90274,Male,No,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.4,745.3,No,0,5918,Loyal Customer,Low Revenue,Premium Value
0106-GHRQR,California,Rancho Palos Verdes,90275,Male,No,No,No,16,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.4,1212.1,No,0,3360,Established Customer,Medium Revenue,High Value
3768-VHXQO,California,Redondo Beach,90278,Male,No,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.85,1583.5,No,0,4833,Long-Term Customer,Low Revenue,High Value
8952-WCVCD,California,South Gate,90280,Female,No,Yes,No,41,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.45,4162.05,No,0,2719,Loyal Customer,High Revenue,Standard Value
2418-TPEUN,California,Topanga,90290,Female,No,Yes,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.8,1119.9,No,0,4681,Loyal Customer,Low Revenue,High Value
3963-RYFNS,California,Venice,90291,Female,No,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.45,8013.55,No,0,5567,Long-Term Customer,High Revenue,Premium Value
8540-ZQGEA,California,Playa Del Rey,90293,Female,No,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,1102.4,No,0,4212,Loyal Customer,Low Revenue,High Value
1320-REHCS,California,Inglewood,90301,Male,Yes,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.75,5832.0,No,0,4993,Loyal Customer,High Revenue,High Value
4137-JOPHL,California,Inglewood,90302,Female,No,No,No,50,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),89.7,4304.5,No,0,5306,Loyal Customer,Medium Revenue,Premium Value
7801-CEDNV,California,Inglewood,90304,Male,No,Yes,No,27,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),48.7,1421.75,No,0,3560,Established Customer,Low Revenue,High Value
2057-BOYKM,California,Inglewood,90305,Female,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),96.6,6827.5,No,0,5153,Long-Term Customer,Medium Revenue,Premium Value
3658-QQJYD,California,Santa Monica,90401,Male,No,No,No,62,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),74.3,4698.05,No,0,5974,Long-Term Customer,Medium Revenue,Premium Value
1803-BGNBD,California,Santa Monica,90402,Female,No,No,No,12,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,54.3,654.5,No,0,3854,New Customer,Medium Revenue,High Value
0134-XWXCE,California,Santa Monica,90403,Female,Yes,No,No,44,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),74.85,3268.05,No,0,3253,Loyal Customer,Medium Revenue,High Value
6950-TWMYB,California,Santa Monica,90404,Male,No,Yes,Yes,54,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),79.95,4362.05,No,0,4387,Loyal Customer,Medium Revenue,High Value
5848-FHRFC,California,Santa Monica,90405,Female,No,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.05,1386.9,No,0,5740,Long-Term Customer,Low Revenue,Premium Value
2243-FNMMI,California,Torrance,90501,Male,No,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,415.4,No,0,4958,Established Customer,Low Revenue,High Value
2511-MORQY,California,Torrance,90502,Male,No,Yes,No,50,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),54.9,2614.1,No,0,4322,Loyal Customer,Medium Revenue,High Value
5356-KZCKT,California,Torrance,90503,Male,No,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.45,1513.6,No,0,6490,Loyal Customer,Low Revenue,Premium Value
