Customer_ID,State,City,Zip Code,Customer_Gender,Senior_Customer,Has_Partner,Has_Dependents,Customer_Tenure_Months,Phone_Service,Multiple_Lines,Digital_Service,Security_Product,Backup_Product,Device_Protection,Customer_Support,Entertainment_Service,Media_Service,Account_Contract,Digital_Billing,Payment_Method,Monthly_Revenue,Lifetime_Revenue,Customer_Churn,Churn_Flag,Customer_Lifetime_Value,Tenure_Category,Revenue_Segment,Customer_Value_Segment,Churn_Probability,Risk_Level,Revenue_At_Risk
5562-BETPV,California,San Andreas,95249,Male,No,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,19.65,No,0,2539,New Customer,Low Revenue,Standard Value,0.11936256,Low Risk,2.3454743608832356
1282-IHQAC,California,Sheep Ranch,95250,Male,Yes,No,No,70,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),44.05,3011.65,No,0,4022,Long-Term Customer,Low Revenue,High Value,0.09299026,Low Risk,4.096220814064145
9127-FHJBZ,California,Vallecito,95251,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,114.0,8093.15,No,0,4558,Long-Term Customer,High Revenue,High Value,0.0019555013,Low Risk,0.22292714472860098
1641-RQDAY,California,Wallace,95254,Female,Yes,Yes,Yes,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.4,3217.65,No,0,4848,Established Customer,High Revenue,High Value,0.047395132,Low Risk,4.758471301198006
6994-ORCWG,California,Wilseyville,95257,Female,No,No,No,14,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,54.25,773.2,No,0,4423,Established Customer,Medium Revenue,High Value,0.1606278,Low Risk,8.714058000594378
1346-UFHAX,California,Woodbridge,95258,Female,No,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.0,1029.35,No,0,5577,Established Customer,Medium Revenue,Premium Value,0.60044354,Medium Risk,48.03548336029053
2933-XEUJM,California,Ballico,95303,Female,No,No,No,46,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,79.2,3593.8,No,0,2007,Loyal Customer,Medium Revenue,Standard Value,0.058376104,Low Risk,4.623387408256531
5461-QKNTN,California,Catheys Valley,95306,Male,Yes,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.3,3953.15,No,0,2040,Loyal Customer,Medium Revenue,Standard Value,0.65645707,Medium Risk,61.90390137434006
4835-YSJMR,California,Ceres,95307,Male,No,No,No,39,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),49.8,1971.15,No,0,2202,Loyal Customer,Low Revenue,Standard Value,0.05040714,Low Risk,2.5102756440639493
3164-YAXFY,California,Coulterville,95311,Male,No,No,No,57,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,53.75,3196.0,No,0,5594,Loyal Customer,Medium Revenue,Premium Value,0.32579994,Low Risk,17.511746883392334
0887-WBJVH,California,Cressey,95312,Female,No,Yes,No,53,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,93.45,4872.2,No,0,4700,Loyal Customer,Medium Revenue,High Value,0.30322,Low Risk,28.335909359157085
4660-IRIBM,California,Crows Landing,95313,Male,No,Yes,Yes,18,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,87.9,1500.5,No,0,5192,Established Customer,Medium Revenue,Premium Value,0.070820235,Low Risk,6.225098631531001
7670-ZBPOQ,California,Denair,95316,Female,No,Yes,No,58,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),61.05,3478.75,No,0,4411,Loyal Customer,Medium Revenue,High Value,0.059331536,Low Risk,3.6221902906894683
8089-UZWLX,California,El Nido,95317,Female,Yes,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),104.05,7413.55,No,0,4113,Long-Term Customer,High Revenue,High Value,0.1260074,Low Risk,13.111069241911173
0080-OROZO,California,El Portal,95318,Female,No,No,No,35,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,99.25,3532.0,No,0,3244,Established Customer,Medium Revenue,High Value,0.24503441,Low Risk,24.31966534629464
3916-NRPAP,California,Escalon,95320,Male,No,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),85.7,256.75,No,0,5806,New Customer,Medium Revenue,Premium Value,0.49515843,Medium Risk,42.43507778644562
6807-SIWJI,California,Groveland,95321,Male,No,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.85,3887.25,No,0,2709,Loyal Customer,High Revenue,Standard Value,0.4172099,Medium Risk,43.74445732980966
8221-HVAYI,California,Gustine,95322,Male,No,Yes,No,35,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),69.15,2490.15,No,0,3945,Established Customer,Medium Revenue,High Value,0.025424408,Low Risk,1.7580977990292015
5232-NXPAY,California,Hilmar,95324,Female,No,No,No,47,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,74.45,3510.3,No,0,3459,Loyal Customer,Medium Revenue,High Value,0.044978075,Low Risk,3.3486176636070013
8967-SZQAS,California,Hornitos,95325,Female,No,No,No,14,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50.45,765.45,No,0,3185,Established Customer,Medium Revenue,High Value,0.21354231,Low Risk,10.773209659755231
4468-KAZHE,California,Hughson,95326,Female,Yes,Yes,No,20,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,60.0,1259.35,No,0,2399,Established Customer,Medium Revenue,Standard Value,0.34124443,Low Risk,20.474665760993958
0455-ENTCR,California,Jamestown,95327,Male,No,Yes,No,66,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,85.25,5538.35,No,0,5012,Long-Term Customer,Medium Revenue,Premium Value,0.053754646,Low Risk,4.5825835997238755
8944-AILEF,California,Keyes,95328,Male,No,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.45,340.85,No,0,2483,Established Customer,Low Revenue,Standard Value,0.14972769,Low Risk,2.9122035168111324
5542-NKVRU,California,La Grange,95329,Female,No,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.75,844.45,No,0,2574,Loyal Customer,Low Revenue,Standard Value,0.024994934,Low Risk,0.5186448800377548
7126-RBHSD,California,Lathrop,95330,Female,No,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,78.9,1348.95,No,0,2362,Established Customer,Medium Revenue,Standard Value,0.4673671,Medium Risk,36.87526518702507
5370-IIVVL,California,Le Grand,95333,Male,No,No,No,37,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.5,3778.0,No,0,4812,Loyal Customer,High Revenue,High Value,0.30371824,Low Risk,31.73855598270893
6789-HJBWG,California,Livingston,95334,Female,No,No,No,12,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.4,611.65,No,0,5007,New Customer,Low Revenue,Premium Value,0.31106704,Low Risk,15.366712009906768
9087-EYCPR,California,Manteca,95336,Female,No,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.0,1505.05,No,0,6355,Loyal Customer,Low Revenue,Premium Value,0.022949308,Low Risk,0.5737327039241791
6791-YBNAK,California,Manteca,95337,Male,No,Yes,Yes,18,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),25.55,467.85,No,0,4134,Established Customer,Low Revenue,High Value,0.08272825,Low Risk,2.113706833869219
6077-BDPXA,California,Merced,95340,Female,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,194.2,No,0,2228,New Customer,Medium Revenue,Standard Value,0.6048887,Medium Risk,42.43294073343277
0013-MHZWF,California,Midpines,95345,Female,No,No,Yes,9,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.4,571.45,No,0,5108,New Customer,Medium Revenue,Premium Value,0.09068176,Low Risk,6.293314248323441
8268-YDIXR,California,Merced,95348,Male,No,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,93.15,5253.95,No,0,4778,Loyal Customer,Medium Revenue,High Value,0.124308795,Low Risk,11.579364229738713
4291-SHSBH,California,Modesto,95354,Male,No,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,521.35,No,0,4704,New Customer,Medium Revenue,High Value,0.59124184,Medium Risk,41.12086973190308
6980-IMXXE,California,Modesto,95355,Female,No,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.2,1412.65,No,0,5267,Long-Term Customer,Low Revenue,Premium Value,0.0014653925,Low Risk,0.02960092914290726
0040-HALCW,California,Modesto,95358,Male,No,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.4,1090.6,No,0,6393,Loyal Customer,Low Revenue,Premium Value,0.0051857927,Low Risk,0.105790170840919
0784-GTUUK,California,Newman,95360,Male,No,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.75,1446.8,No,0,4811,Long-Term Customer,Low Revenue,High Value,0.035505325,Low Risk,0.843251459300518
2294-DMMUS,California,Patterson,95363,Female,No,Yes,Yes,62,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.45,4300.45,No,0,5057,Long-Term Customer,Medium Revenue,Premium Value,0.026461378,Low Risk,1.8642040617763997
0872-JCPIB,California,Pinecrest,95364,Male,No,No,No,17,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),65.75,1111.2,No,0,3921,Established Customer,Medium Revenue,High Value,0.19841775,Low Risk,13.045967258512974
3055-MJDSB,California,Planada,95365,Male,No,No,No,9,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.6,190.1,No,0,2323,New Customer,Low Revenue,Standard Value,0.37172824,Low Risk,9.144514739513397
9091-WTUUY,California,Ripon,95366,Male,No,Yes,No,64,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,69.25,4447.75,No,0,4226,Long-Term Customer,Medium Revenue,High Value,0.034179553,Low Risk,2.366934072226286
7115-IRDHS,California,Sonora,95370,Female,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.65,1830.05,No,0,5065,Long-Term Customer,Low Revenue,Premium Value,0.0055047614,Low Risk,0.13569236744660884
8496-DMZUK,California,Soulsbyville,95372,Male,No,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),90.4,2820.65,No,0,3171,Established Customer,Medium Revenue,High Value,0.05023712,Low Risk,4.54143557548523
2040-VZIKE,California,Stevinson,95374,Female,No,Yes,No,49,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,100.85,4847.35,No,0,5417,Loyal Customer,High Revenue,Premium Value,0.46445277,Medium Risk,46.840062190592285
9068-VPWQQ,California,Tracy,95376,Male,No,Yes,No,61,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),75.35,4729.3,No,0,6466,Long-Term Customer,Medium Revenue,Premium Value,0.031664256,Low Risk,2.3859016900882124
0178-SZBHO,California,Tuolumne,95379,Male,No,Yes,Yes,47,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,87.2,4017.45,No,0,3760,Loyal Customer,Medium Revenue,High Value,0.025442528,Low Risk,2.218588407337666
0384-RVBPI,California,Turlock,95380,Male,No,No,No,20,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),64.4,1398.6,No,0,2120,Established Customer,Medium Revenue,Standard Value,0.13315707,Low Risk,8.575315594673157
1299-AURJA,California,Twain Harte,95383,Female,No,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.7,1685.9,No,0,5907,Long-Term Customer,Low Revenue,Premium Value,0.002901811,Low Risk,0.07167472972068935
4525-VZCZG,California,Vernalis,95385,Male,No,No,Yes,54,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,105.85,5826.65,No,0,5915,Loyal Customer,High Revenue,Premium Value,0.00891186,Low Risk,0.9433203995693474
1543-LLLFT,California,Waterford,95386,Male,Yes,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,98.3,6066.55,No,0,5413,Long-Term Customer,Medium Revenue,Premium Value,0.13404676,Low Risk,13.176796820759773
2788-CJQAQ,California,Winton,95388,Male,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.45,270.2,No,0,3799,Established Customer,Low Revenue,High Value,0.044671122,Low Risk,0.8688533226028085
0319-QZTCO,California,Santa Rosa,95401,Female,No,Yes,Yes,3,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.7,168.6,No,0,3654,New Customer,Medium Revenue,High Value,0.30603167,Low Risk,17.964059272408488
2120-SMPEX,California,Santa Rosa,95403,Male,No,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.15,536.35,No,0,3848,Established Customer,Low Revenue,High Value,0.13731402,Low Risk,2.766877534985542
0096-FCPUF,California,Santa Rosa,95404,Male,No,No,No,30,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,64.5,1888.45,No,0,5039,Established Customer,Medium Revenue,Premium Value,0.3003611,Low Risk,19.3732907474041
0668-OGMHD,California,Santa Rosa,95405,Female,No,Yes,No,21,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,28.5,629.35,No,0,3766,Established Customer,Low Revenue,High Value,0.42886448,Medium Risk,12.22263765335083
6507-ZJSUR,California,Albion,95410,Male,Yes,Yes,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.45,2117.25,No,0,5272,Established Customer,Medium Revenue,Premium Value,0.60978097,Medium Risk,55.15468848645687
9408-HRXRK,California,Annapolis,95412,Female,No,Yes,Yes,45,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.15,4730.9,No,0,5915,Loyal Customer,High Revenue,Premium Value,0.051278275,Low Risk,5.391910564340652
5593-SUAOO,California,Boonville,95415,Female,No,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),83.15,2033.05,No,0,2404,Established Customer,Medium Revenue,Standard Value,0.007411796,Low Risk,0.6162908485392109
6766-HFKLA,California,Cazadero,95421,Female,No,Yes,No,56,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),103.2,5744.35,No,0,4534,Loyal Customer,High Revenue,High Value,0.13215022,Low Risk,13.637902486324311
7617-EYGLW,California,Clearlake Oaks,95423,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,19.45,No,0,5820,New Customer,Low Revenue,Premium Value,0.44356087,Medium Risk,8.627258892357348
9220-ZNKJI,California,Cobb,95426,Female,Yes,Yes,No,55,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),88.8,4805.3,No,0,4291,Loyal Customer,Medium Revenue,High Value,0.07877158,Low Risk,6.994915974140167
2226-ICFDO,California,Covelo,95428,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.9,6110.75,No,0,6361,Long-Term Customer,Medium Revenue,Premium Value,0.012978508,Low Risk,1.1148538489826025
0723-VSOBE,California,Dos Rios,95429,Female,Yes,No,No,45,No,No phone service,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,34.2,1596.6,No,0,5715,Loyal Customer,Low Revenue,Premium Value,0.14444232,Low Risk,4.939927339553833
5529-GIBVH,California,Duncans Mills,95430,Female,No,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,1046.2,No,0,2618,Loyal Customer,Low Revenue,Standard Value,0.023489997,Low Risk,0.47332343533635135
9992-UJOEL,California,Elk,95432,Male,No,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,50.3,92.75,No,0,5870,New Customer,Medium Revenue,Premium Value,0.50496083,Medium Risk,25.39952999949455
4741-WWJQZ,California,Forestville,95436,Female,No,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.15,194.55,No,0,5251,New Customer,Medium Revenue,Premium Value,0.4929113,Medium Risk,39.506841416656975
6625-UTXEW,California,Fort Bragg,95437,Female,No,Yes,No,12,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,51.25,612.1,No,0,3097,New Customer,Medium Revenue,High Value,0.39685154,Low Risk,20.33864140510559
6244-BESBM,California,Geyserville,95441,Male,No,Yes,Yes,69,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),95.2,6671.7,No,0,6166,Long-Term Customer,Medium Revenue,Premium Value,0.0035196468,Low Risk,0.33507037758827213
1004-NOZNR,California,Glen Ellen,95442,Male,Yes,No,Yes,56,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),94.8,5264.3,No,0,5693,Loyal Customer,Medium Revenue,Premium Value,0.0052483976,Low Risk,0.49754809141159057
1251-STYSZ,California,Glenhaven,95443,Female,Yes,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,303.7,No,0,3828,New Customer,Medium Revenue,High Value,0.6303947,Medium Risk,50.58917444944382
2612-PHGOX,California,Graton,95444,Male,No,Yes,No,64,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),76.1,4818.8,No,0,4222,Long-Term Customer,Medium Revenue,High Value,0.055008784,Low Risk,4.186168457567692
8480-PPONV,California,Guerneville,95446,Male,No,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),115.55,7159.05,No,0,6349,Long-Term Customer,High Revenue,Premium Value,0.007861157,Low Risk,0.9083566853310913
8780-IHCRN,California,Healdsburg,95448,Male,No,Yes,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.65,1574.5,No,0,4392,Long-Term Customer,Low Revenue,High Value,0.0028509167,Low Risk,0.07027509671170264
4598-ZADCK,California,Hopland,95449,Female,No,No,No,53,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,53.6,2879.2,No,0,5183,Loyal Customer,Medium Revenue,Premium Value,0.09353852,Low Risk,5.013664817810059
1257-SXUXQ,California,Jenner,95450,Male,No,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.45,86.05,No,0,4573,New Customer,Low Revenue,High Value,0.085284,Low Risk,1.6587738413363695
