Alert_ID,Date,Alert_Type,Severity,Source,Department,Analyst,Resolution_Time_Minutes,False_Positive,Risk_Score,SLA_Met,Device_Name,Status
2796,2026-02-05 16:48:00,Malware,Medium,Endpoint,Operations,Bruce,90,No,43,Yes,HOST-1294,Resolved
2797,2026-03-27 20:47:00,Phishing,High,Email,Operations,Peter,152,Yes,63,Yes,HOST-1307,Resolved
2798,2026-01-14 07:27:00,Phishing,Low,Email,Finance,Clark,39,Yes,22,No,HOST-1119,In Progress
2799,2026-04-13 21:03:00,Phishing,Medium,Email,Human Resources,Peter,45,Yes,46,Yes,HOST-1281,Resolved
2800,2026-03-17 11:23:00,Phishing,Medium,Email,Engineering,Peter,87,No,49,Yes,HOST-1181,In Progress
2801,2026-05-29 11:30:00,Phishing,Low,Email,Operations,Peter,22,No,16,Yes,HOST-1155,Closed
2802,2026-02-27 18:43:00,Privilege Escalation,High,Identity Provider,Engineering,Clark,198,No,80,Yes,HOST-1119,Resolved
2803,2026-05-17 14:28:00,Privilege Escalation,High,DLP,Engineering,Bruce,169,No,70,Yes,HOST-1267,Resolved
2804,2026-03-20 15:18:00,Phishing,High,Email,Engineering,Clark,160,Yes,80,Yes,HOST-1277,Resolved
2805,2026-06-05 14:23:00,Failed Login,High,Identity Provider,Finance,Bruce,231,Yes,73,Yes,HOST-1291,Resolved
2806,2026-02-01 07:04:00,Failed Login,Low,VPN,Engineering,Tony,28,No,21,Yes,HOST-1345,Resolved
2807,2026-04-29 15:57:00,Phishing,Medium,Email,Finance,Peter,54,No,38,Yes,HOST-1121,Resolved
2808,2026-04-14 10:42:00,Malware,Low,Endpoint,Engineering,Tony,23,No,17,Yes,HOST-1248,Resolved
2809,2026-03-20 16:39:00,Failed Login,Low,Identity Provider,Finance,Bruce,18,Yes,15,Yes,HOST-1116,In Progress
2810,2026-01-27 10:57:00,Failed Login,High,VPN,Engineering,Bruce,148,Yes,71,Yes,HOST-1095,Closed
2811,2026-01-26 14:01:00,Phishing,Critical,Email,Engineering,Tony,474,No,96,Yes,HOST-1223,Resolved
2812,2026-01-21 11:52:00,Firewall Alert,Low,Firewall,Human Resources,Peter,27,Yes,12,Yes,HOST-1314,Resolved
2813,2026-06-30 14:34:00,Data Exfiltration,Medium,DLP,Finance,Bruce,59,No,36,Yes,HOST-1035,Resolved
2814,2026-04-20 12:26:00,Failed Login,High,VPN,Operations,Bruce,168,Yes,69,Yes,HOST-1171,Closed
2815,2026-06-19 17:20:00,Failed Login,Medium,Identity Provider,Engineering,Clark,86,Yes,51,Yes,HOST-1017,Resolved
2816,2026-05-01 10:31:00,Failed Login,Low,Identity Provider,Executive,Tony,30,Yes,25,Yes,HOST-1260,Closed
2817,2026-01-12 09:56:00,Firewall Alert,Low,Firewall,Finance,Peter,23,No,19,Yes,HOST-1139,Resolved
2818,2026-05-20 09:55:00,Failed Login,Low,Identity Provider,Operations,Clark,28,Yes,19,Yes,HOST-1292,Resolved
2819,2026-01-09 11:17:00,Phishing,Low,Email,Finance,Steve,33,Yes,30,Yes,HOST-1059,Resolved
2820,2026-06-21 18:21:00,Malware,High,Endpoint,Finance,Bruce,236,Yes,74,Yes,HOST-1320,Resolved
2821,2026-03-27 12:35:00,Phishing,Low,Email,Finance,Steve,37,Yes,6,Yes,HOST-1004,Resolved
2822,2026-01-10 18:02:00,Failed Login,Low,VPN,Operations,Steve,35,Yes,5,Yes,HOST-1348,Resolved
2823,2026-06-09 15:09:00,Firewall Alert,High,Firewall,Finance,Peter,227,No,76,No,HOST-1200,Resolved
2824,2026-04-07 08:31:00,Phishing,Medium,Email,Engineering,Peter,47,Yes,33,No,HOST-1024,Resolved
2825,2026-06-26 21:09:00,Firewall Alert,Medium,Firewall,Engineering,Bruce,47,No,44,Yes,HOST-1191,Resolved
2826,2026-05-24 09:58:00,Phishing,Medium,Email,Engineering,Peter,87,Yes,57,Yes,HOST-1275,Closed
2827,2026-03-31 05:51:00,Failed Login,Medium,Identity Provider,Engineering,Steve,54,Yes,37,Yes,HOST-1076,In Progress
2828,2026-04-23 12:14:00,Phishing,Low,Email,Engineering,Peter,21,Yes,12,Yes,HOST-1084,Closed
2829,2026-06-10 12:29:00,Failed Login,Medium,VPN,Engineering,Clark,86,Yes,32,Yes,HOST-1217,Resolved
2830,2026-03-25 13:48:00,Firewall Alert,Low,Firewall,Finance,Steve,20,Yes,18,Yes,HOST-1188,Closed
2831,2026-02-10 22:53:00,Malware,Critical,Endpoint,Operations,Tony,583,No,97,Yes,HOST-1121,Resolved
2832,2026-06-15 11:59:00,Phishing,Low,Email,Human Resources,Peter,40,No,6,Yes,HOST-1090,Resolved
2833,2026-01-13 10:12:00,Phishing,Low,Email,Human Resources,Peter,37,Yes,20,No,HOST-1167,Resolved
2834,2026-01-27 15:20:00,Failed Login,High,VPN,Engineering,Clark,138,No,83,Yes,HOST-1221,Resolved
2835,2026-04-27 08:44:00,Privilege Escalation,High,DLP,Finance,Bruce,221,No,73,Yes,HOST-1141,In Progress
2836,2026-06-23 12:14:00,Data Exfiltration,Low,DLP,Engineering,Peter,21,No,9,Yes,HOST-1213,Closed
2837,2026-04-07 10:58:00,Failed Login,Low,Identity Provider,Operations,Bruce,31,Yes,7,No,HOST-1337,Resolved
2838,2026-04-15 09:55:00,Firewall Alert,Low,Firewall,Engineering,Bruce,39,Yes,6,Yes,HOST-1085,Resolved
2839,2026-06-19 20:14:00,Failed Login,Medium,Identity Provider,Operations,Peter,81,Yes,41,Yes,HOST-1014,Closed
2840,2026-02-15 10:19:00,Failed Login,Critical,VPN,Engineering,Tony,394,Yes,98,Yes,HOST-1275,In Progress
2841,2026-03-25 07:11:00,Phishing,Low,Email,Engineering,Tony,35,Yes,9,Yes,HOST-1173,Resolved
2842,2026-02-08 10:27:00,Phishing,Low,Email,Human Resources,Peter,31,No,23,Yes,HOST-1266,In Progress
2843,2026-01-21 14:23:00,Phishing,Medium,Email,Engineering,Peter,69,No,52,Yes,HOST-1137,Resolved
2844,2026-02-27 10:33:00,Failed Login,Medium,VPN,Human Resources,Bruce,57,Yes,47,Yes,HOST-1146,Resolved
2845,2026-02-26 12:38:00,Failed Login,Low,VPN,Finance,Clark,15,Yes,21,Yes,HOST-1047,Closed
2846,2026-01-18 14:55:00,Phishing,Critical,Email,Operations,Tony,582,Yes,98,Yes,HOST-1129,Closed
2847,2026-03-17 13:12:00,Phishing,Low,Email,Engineering,Bruce,24,Yes,29,Yes,HOST-1294,In Progress
2848,2026-06-15 09:35:00,Phishing,Medium,Email,Engineering,Tony,86,No,57,Yes,HOST-1084,Resolved
2849,2026-05-13 09:30:00,Phishing,Low,Email,Operations,Peter,40,Yes,17,Yes,HOST-1154,Closed
2850,2026-04-23 18:46:00,Phishing,Medium,Email,Operations,Peter,77,No,59,Yes,HOST-1253,Resolved
2851,2026-04-29 09:44:00,Phishing,Low,Email,Engineering,Peter,26,Yes,12,Yes,HOST-1061,Resolved
2852,2026-05-28 11:35:00,Phishing,Low,Email,Human Resources,Peter,28,Yes,7,Yes,HOST-1313,Resolved
2853,2026-01-01 17:30:00,Failed Login,Medium,VPN,Operations,Steve,86,Yes,35,Yes,HOST-1053,Closed
2854,2026-02-09 20:09:00,Phishing,Low,Email,Engineering,Peter,22,Yes,7,Yes,HOST-1102,In Progress
2855,2026-03-10 16:01:00,Phishing,Low,Email,Engineering,Peter,36,Yes,6,Yes,HOST-1287,Resolved
2856,2026-02-25 12:57:00,Phishing,Low,Email,Operations,Peter,19,No,12,Yes,HOST-1051,Resolved
2857,2026-03-09 15:39:00,Phishing,Low,Email,Finance,Peter,20,No,27,Yes,HOST-1226,Closed
2858,2026-05-15 12:14:00,Phishing,Medium,Email,Operations,Peter,84,Yes,34,Yes,HOST-1179,Resolved
2859,2026-03-26 12:19:00,Phishing,High,Email,Operations,Peter,206,No,63,Yes,HOST-1243,Resolved
2860,2026-01-17 10:06:00,Failed Login,Low,Identity Provider,Finance,Steve,39,No,9,Yes,HOST-1014,Closed
2861,2026-06-29 12:57:00,Phishing,Medium,Email,Finance,Peter,74,Yes,60,Yes,HOST-1214,Closed
2862,2026-03-15 17:38:00,Phishing,Medium,Email,Operations,Peter,78,No,34,Yes,HOST-1012,Closed
2863,2026-05-04 16:22:00,Failed Login,Low,Identity Provider,Operations,Bruce,30,Yes,19,Yes,HOST-1309,Resolved
2864,2026-05-29 09:52:00,Phishing,Low,Email,Finance,Peter,40,No,20,No,HOST-1141,Resolved
2865,2026-06-05 16:13:00,Phishing,Low,Email,Engineering,Peter,27,No,15,Yes,HOST-1283,Closed
2866,2026-03-27 12:49:00,Failed Login,High,Identity Provider,Engineering,Bruce,221,Yes,66,Yes,HOST-1032,Resolved
2867,2026-05-17 14:11:00,Phishing,Medium,Email,Engineering,Peter,45,Yes,42,Yes,HOST-1207,In Progress
2868,2026-05-27 15:17:00,Firewall Alert,Low,Firewall,Human Resources,Bruce,35,No,18,Yes,HOST-1244,Closed
2869,2026-02-20 12:24:00,Firewall Alert,High,Firewall,Human Resources,Tony,125,No,64,Yes,HOST-1350,Closed
2870,2026-03-10 17:39:00,Phishing,Medium,Email,Engineering,Peter,77,Yes,45,Yes,HOST-1238,Resolved
2871,2026-05-08 09:19:00,Malware,Low,Endpoint,Engineering,Bruce,33,No,8,Yes,HOST-1319,In Progress
2872,2026-05-03 12:38:00,Malware,Low,Endpoint,Finance,Bruce,16,Yes,11,Yes,HOST-1195,Resolved
2873,2026-01-15 09:20:00,Data Exfiltration,Medium,DLP,Operations,Clark,73,No,33,Yes,HOST-1212,In Progress
2874,2026-01-28 16:18:00,Phishing,Low,Email,Finance,Peter,18,No,14,Yes,HOST-1129,Resolved
2875,2026-05-08 14:26:00,Malware,Medium,Endpoint,Human Resources,Bruce,86,No,46,Yes,HOST-1027,In Progress
2876,2026-04-30 15:16:00,Phishing,Low,Email,Finance,Tony,20,Yes,15,Yes,HOST-1176,Closed
2877,2026-03-09 12:57:00,Malware,Low,Endpoint,Engineering,Tony,16,No,7,Yes,HOST-1159,Resolved
2878,2026-06-15 14:13:00,Phishing,High,Email,Operations,Clark,167,No,73,Yes,HOST-1097,Resolved
2879,2026-05-25 13:46:00,Malware,Medium,Endpoint,Engineering,Bruce,72,No,33,Yes,HOST-1131,Closed
2880,2026-04-06 12:18:00,Phishing,High,Email,Finance,Clark,173,Yes,67,Yes,HOST-1045,Resolved
2881,2026-02-04 16:14:00,Phishing,Low,Email,Engineering,Peter,33,Yes,8,Yes,HOST-1220,In Progress
2882,2026-03-28 20:26:00,Phishing,Low,Email,Engineering,Tony,30,Yes,8,Yes,HOST-1077,Closed
2883,2026-04-13 12:01:00,Phishing,Low,Email,Human Resources,Peter,40,No,18,Yes,HOST-1084,Closed
2884,2026-03-13 11:15:00,Malware,High,Endpoint,Engineering,Peter,185,No,76,Yes,HOST-1283,Resolved
2885,2026-04-30 13:30:00,Phishing,Low,Email,Operations,Peter,17,Yes,26,Yes,HOST-1214,Closed
2886,2026-06-07 11:44:00,Phishing,Low,Email,Human Resources,Peter,21,No,19,No,HOST-1278,Resolved
2887,2026-06-19 14:08:00,Phishing,Low,Email,Engineering,Peter,36,No,17,Yes,HOST-1158,Resolved
2888,2026-03-29 12:06:00,Phishing,High,Email,Operations,Peter,155,No,63,Yes,HOST-1250,Closed
2889,2026-04-15 20:10:00,Failed Login,Medium,Identity Provider,Engineering,Steve,65,Yes,35,Yes,HOST-1180,In Progress
2890,2026-01-14 06:02:00,Failed Login,High,Identity Provider,Engineering,Tony,141,Yes,67,Yes,HOST-1008,Resolved
2891,2026-06-09 13:24:00,Phishing,Low,Email,Engineering,Peter,26,No,20,Yes,HOST-1239,Closed
2892,2026-02-18 09:38:00,Malware,Low,Endpoint,Engineering,Peter,32,No,6,Yes,HOST-1296,Resolved
2893,2026-01-07 12:03:00,Phishing,Low,Email,Engineering,Steve,29,No,6,Yes,HOST-1053,Resolved
2894,2026-01-29 07:53:00,Phishing,Medium,Email,Operations,Peter,51,Yes,40,Yes,HOST-1279,Resolved
2895,2026-06-25 07:45:00,Phishing,Low,Email,Human Resources,Tony,15,No,12,Yes,HOST-1096,Resolved
2896,2026-01-01 20:59:00,Phishing,Medium,Email,Finance,Clark,72,Yes,49,Yes,HOST-1342,Resolved
2897,2026-06-25 09:22:00,Firewall Alert,Low,Firewall,Engineering,Tony,34,No,7,Yes,HOST-1218,In Progress
2898,2026-01-08 12:10:00,Phishing,Low,Email,Engineering,Tony,18,No,13,No,HOST-1071,Resolved
2899,2026-01-01 03:39:00,Phishing,Low,Email,Engineering,Peter,36,No,6,Yes,HOST-1343,Closed
2900,2026-02-06 14:58:00,Failed Login,High,VPN,Finance,Clark,179,No,72,Yes,HOST-1344,Closed
2901,2026-04-07 14:09:00,Failed Login,Low,Identity Provider,Engineering,Clark,15,Yes,13,Yes,HOST-1017,Resolved
2902,2026-06-11 06:16:00,Data Exfiltration,High,DLP,Engineering,Bruce,138,No,80,Yes,HOST-1119,Resolved
2903,2026-03-04 03:43:00,Malware,Low,Endpoint,Engineering,Clark,27,No,21,No,HOST-1199,Closed
2904,2026-03-15 14:18:00,Phishing,Medium,Email,Engineering,Clark,68,No,34,Yes,HOST-1200,Resolved
2905,2026-01-09 12:48:00,Phishing,Medium,Email,Engineering,Peter,51,Yes,38,Yes,HOST-1036,Resolved
2906,2026-03-05 16:04:00,Phishing,Low,Email,Engineering,Peter,20,Yes,25,Yes,HOST-1033,Resolved
2907,2026-05-05 01:15:00,Phishing,Low,Email,Engineering,Peter,38,Yes,30,Yes,HOST-1069,Closed
2908,2026-06-07 17:23:00,Firewall Alert,Medium,Firewall,Operations,Tony,74,Yes,44,Yes,HOST-1029,Resolved
2909,2026-02-25 10:43:00,Phishing,Low,Email,Operations,Peter,15,Yes,6,Yes,HOST-1347,Resolved
2910,2026-03-14 12:48:00,Phishing,Medium,Email,Finance,Peter,72,No,55,Yes,HOST-1162,Resolved
2911,2026-02-24 08:48:00,Phishing,Low,Email,Human Resources,Peter,24,No,15,Yes,HOST-1215,Closed
2912,2026-05-10 12:54:00,Phishing,Low,Email,Engineering,Peter,27,No,22,Yes,HOST-1281,Closed
2913,2026-02-24 07:08:00,Malware,Low,Endpoint,Engineering,Bruce,21,No,24,Yes,HOST-1229,Resolved
2914,2026-05-24 07:26:00,Failed Login,Medium,VPN,Engineering,Steve,79,Yes,39,Yes,HOST-1125,In Progress
2915,2026-01-01 11:05:00,Phishing,Medium,Email,Finance,Peter,71,No,35,Yes,HOST-1256,Resolved
2916,2026-05-29 11:25:00,Phishing,Low,Email,Engineering,Peter,40,Yes,13,No,HOST-1055,Closed
2917,2026-05-28 02:55:00,Phishing,Medium,Email,Engineering,Bruce,83,No,47,Yes,HOST-1217,Closed
2918,2026-02-26 09:59:00,Malware,Low,Endpoint,Engineering,Bruce,25,No,18,No,HOST-1012,Resolved
2919,2026-03-04 15:13:00,Malware,High,Endpoint,Finance,Peter,129,No,81,Yes,HOST-1273,Resolved
2920,2026-04-28 16:11:00,Failed Login,Low,Identity Provider,Operations,Steve,22,Yes,21,Yes,HOST-1007,Resolved
2921,2026-04-18 10:43:00,Phishing,Low,Email,Engineering,Peter,17,Yes,21,Yes,HOST-1033,In Progress
2922,2026-04-27 11:33:00,Phishing,Low,Email,Operations,Peter,26,Yes,30,No,HOST-1231,Resolved
2923,2026-06-05 09:13:00,Failed Login,Low,Identity Provider,Operations,Steve,36,No,8,Yes,HOST-1221,Closed
2924,2026-06-05 07:29:00,Privilege Escalation,Low,VPN,Engineering,Tony,31,No,26,No,HOST-1007,Resolved
2925,2026-04-07 08:50:00,Failed Login,High,VPN,Operations,Steve,230,Yes,67,Yes,HOST-1175,Closed
2926,2026-02-07 10:24:00,Failed Login,Medium,VPN,Finance,Tony,87,Yes,59,Yes,HOST-1016,Closed
2927,2026-06-21 17:12:00,Failed Login,Low,VPN,Engineering,Clark,17,Yes,6,Yes,HOST-1229,Resolved
2928,2026-03-21 10:14:00,Data Exfiltration,High,DLP,Finance,Peter,205,No,66,Yes,HOST-1184,Resolved
2929,2026-06-26 16:30:00,Failed Login,Low,VPN,Finance,Tony,21,Yes,25,Yes,HOST-1290,Resolved
2930,2026-05-13 11:08:00,Failed Login,Medium,Identity Provider,Engineering,Tony,87,Yes,52,Yes,HOST-1060,Closed
2931,2026-04-10 10:05:00,Phishing,Low,Email,Finance,Peter,31,No,19,Yes,HOST-1166,Resolved
2932,2026-01-28 17:55:00,Phishing,Low,Email,Operations,Peter,25,No,18,Yes,HOST-1139,In Progress
2933,2026-02-17 11:14:00,Failed Login,Medium,VPN,Finance,Steve,63,Yes,38,Yes,HOST-1032,In Progress
2934,2026-01-19 02:22:00,Phishing,Medium,Email,Engineering,Bruce,90,No,35,No,HOST-1273,Resolved
2935,2026-05-14 16:32:00,Phishing,High,Email,Operations,Tony,123,Yes,63,Yes,HOST-1087,Closed
2936,2026-06-27 16:56:00,Failed Login,Critical,VPN,Operations,Tony,544,Yes,91,Yes,HOST-1166,Resolved
2937,2026-02-10 07:45:00,Failed Login,Medium,VPN,Engineering,Peter,85,Yes,35,Yes,HOST-1294,Resolved
2938,2026-06-09 09:15:00,Phishing,Medium,Email,Engineering,Peter,68,No,35,Yes,HOST-1024,Resolved
2939,2026-03-20 13:44:00,Phishing,Low,Email,Operations,Tony,20,Yes,29,Yes,HOST-1244,Resolved
2940,2026-05-17 16:03:00,Phishing,High,Email,Human Resources,Clark,239,Yes,75,Yes,HOST-1089,Resolved
2941,2026-04-16 18:47:00,Phishing,Low,Email,Engineering,Peter,19,No,13,No,HOST-1236,Closed
2942,2026-06-23 12:56:00,Phishing,Critical,Email,Executive,Clark,339,Yes,92,Yes,HOST-1263,Resolved
2943,2026-06-29 09:40:00,Malware,Low,Endpoint,Engineering,Bruce,30,No,22,Yes,HOST-1303,Resolved
2944,2026-02-15 10:44:00,Phishing,Low,Email,Operations,Peter,27,Yes,9,No,HOST-1040,Closed
2945,2026-01-16 15:29:00,Firewall Alert,Critical,Firewall,Engineering,Tony,716,No,100,Yes,HOST-1347,Closed
2946,2026-05-26 11:39:00,Failed Login,Low,VPN,Engineering,Clark,29,No,14,Yes,HOST-1008,Resolved
2947,2026-06-05 04:58:00,Failed Login,Low,VPN,Operations,Steve,19,Yes,27,Yes,HOST-1209,Closed
2948,2026-06-03 09:53:00,Phishing,Low,Email,Operations,Peter,35,No,24,Yes,HOST-1183,Resolved
2949,2026-03-25 10:48:00,Malware,Low,Endpoint,Executive,Tony,26,No,16,Yes,HOST-1261,Resolved
2950,2026-06-17 17:58:00,Phishing,Low,Email,Finance,Steve,28,No,5,Yes,HOST-1120,In Progress
2951,2026-02-15 11:16:00,Data Exfiltration,Low,DLP,Engineering,Steve,18,No,24,Yes,HOST-1288,Resolved
2952,2026-05-21 11:09:00,Firewall Alert,Medium,Firewall,Human Resources,Steve,84,Yes,58,Yes,HOST-1331,Resolved
2953,2026-06-12 13:46:00,Firewall Alert,Medium,Firewall,Finance,Peter,48,No,49,Yes,HOST-1207,Closed
2954,2026-03-19 18:27:00,Failed Login,Low,Identity Provider,Finance,Steve,27,Yes,30,Yes,HOST-1282,Closed
2955,2026-06-05 10:23:00,Failed Login,Low,VPN,Engineering,Clark,35,Yes,24,Yes,HOST-1294,Resolved
2956,2026-02-02 12:49:00,Failed Login,Low,Identity Provider,Engineering,Steve,25,Yes,22,Yes,HOST-1058,Closed
2957,2026-04-28 12:53:00,Failed Login,Low,Identity Provider,Engineering,Peter,23,Yes,9,Yes,HOST-1123,Resolved
2958,2026-06-19 08:17:00,Failed Login,Low,VPN,Engineering,Clark,34,Yes,23,Yes,HOST-1199,Resolved
2959,2026-02-06 12:57:00,Malware,Medium,Endpoint,Engineering,Bruce,75,No,42,Yes,HOST-1224,Resolved
2960,2026-02-23 12:25:00,Phishing,Low,Email,Finance,Peter,21,No,26,Yes,HOST-1136,Resolved
2961,2026-03-13 18:43:00,Phishing,Low,Email,Engineering,Peter,21,No,7,Yes,HOST-1140,In Progress
2962,2026-04-22 10:28:00,Failed Login,Low,VPN,Engineering,Steve,22,Yes,27,Yes,HOST-1218,In Progress
2963,2026-06-23 18:26:00,Privilege Escalation,Medium,VPN,Engineering,Clark,69,No,46,Yes,HOST-1256,Resolved
2964,2026-03-24 08:13:00,Phishing,Medium,Email,Finance,Peter,83,Yes,31,Yes,HOST-1273,Closed
2965,2026-06-29 16:13:00,Firewall Alert,Low,Firewall,Operations,Peter,20,Yes,30,Yes,HOST-1266,Closed
2966,2026-03-26 16:42:00,Malware,High,Endpoint,Engineering,Bruce,132,Yes,64,Yes,HOST-1218,In Progress
2967,2026-05-21 12:02:00,Failed Login,Low,Identity Provider,Finance,Bruce,32,Yes,23,Yes,HOST-1121,Resolved
2968,2026-04-07 16:44:00,Phishing,Low,Email,Engineering,Peter,27,No,14,Yes,HOST-1097,Resolved
2969,2026-06-24 02:13:00,Failed Login,Low,Identity Provider,Engineering,Peter,16,Yes,28,Yes,HOST-1109,In Progress
2970,2026-06-30 15:29:00,Phishing,Medium,Email,Engineering,Peter,66,Yes,41,Yes,HOST-1131,Resolved
2971,2026-06-24 08:54:00,Failed Login,Low,Identity Provider,Engineering,Bruce,35,Yes,28,Yes,HOST-1207,Resolved
2972,2026-03-31 15:18:00,Phishing,Low,Email,Engineering,Peter,38,Yes,25,No,HOST-1308,Resolved
2973,2026-06-01 17:18:00,Data Exfiltration,Low,DLP,Operations,Tony,40,No,8,Yes,HOST-1112,Resolved
2974,2026-02-04 15:11:00,Phishing,Medium,Email,Finance,Bruce,72,No,52,Yes,HOST-1313,In Progress
2975,2026-06-17 18:14:00,Phishing,Low,Email,Engineering,Peter,25,Yes,26,Yes,HOST-1277,Resolved
2976,2026-03-23 11:41:00,Firewall Alert,Low,Firewall,Engineering,Peter,27,No,29,Yes,HOST-1015,Resolved
2977,2026-01-21 15:02:00,Phishing,Low,Email,Engineering,Peter,21,Yes,13,Yes,HOST-1299,Resolved
2978,2026-06-18 08:39:00,Failed Login,Low,Identity Provider,Finance,Bruce,31,Yes,14,Yes,HOST-1172,Resolved
2979,2026-06-26 02:42:00,Malware,Low,Endpoint,Human Resources,Bruce,20,No,19,Yes,HOST-1052,Resolved
2980,2026-01-06 12:09:00,Malware,High,Endpoint,Engineering,Bruce,184,No,65,Yes,HOST-1138,Closed
2981,2026-02-05 13:54:00,Failed Login,Low,Identity Provider,Engineering,Steve,36,Yes,22,Yes,HOST-1019,Resolved
2982,2026-02-06 06:03:00,Malware,Medium,Endpoint,Engineering,Bruce,64,No,49,Yes,HOST-1109,Resolved
2983,2026-06-04 16:20:00,Phishing,Low,Email,Engineering,Peter,40,No,27,Yes,HOST-1167,Resolved
2984,2026-06-10 14:55:00,Malware,Medium,Endpoint,Human Resources,Bruce,84,No,31,Yes,HOST-1302,Resolved
2985,2026-06-23 08:57:00,Phishing,Low,Email,Engineering,Peter,39,Yes,25,Yes,HOST-1336,Closed
2986,2026-03-27 17:15:00,Malware,Medium,Endpoint,Engineering,Bruce,75,No,35,Yes,HOST-1101,Resolved
2987,2026-04-28 13:13:00,Phishing,Medium,Email,Engineering,Peter,47,No,47,Yes,HOST-1025,Resolved
2988,2026-02-23 08:20:00,Malware,Medium,Endpoint,Engineering,Tony,90,No,36,Yes,HOST-1264,Resolved
2989,2026-05-28 16:47:00,Failed Login,Medium,Identity Provider,Engineering,Clark,52,Yes,40,Yes,HOST-1022,In Progress
2990,2026-06-23 10:19:00,Failed Login,Medium,Identity Provider,Finance,Peter,72,Yes,52,Yes,HOST-1253,In Progress
2991,2026-01-08 12:35:00,Failed Login,Low,VPN,Human Resources,Clark,26,Yes,21,Yes,HOST-1146,Resolved
2992,2026-01-27 18:11:00,Failed Login,Medium,Identity Provider,Engineering,Steve,68,Yes,31,Yes,HOST-1205,Resolved
2993,2026-04-23 08:13:00,Phishing,Critical,Email,Engineering,Tony,595,Yes,92,Yes,HOST-1028,Resolved
2994,2026-02-12 08:30:00,Firewall Alert,Low,Firewall,Finance,Steve,40,No,27,No,HOST-1199,Resolved
2995,2026-02-19 15:16:00,Phishing,Low,Email,Engineering,Peter,34,No,18,Yes,HOST-1156,Resolved
2996,2026-03-12 19:00:00,Failed Login,Low,Identity Provider,Engineering,Steve,33,Yes,29,Yes,HOST-1097,Resolved
2997,2026-02-08 16:48:00,Phishing,Medium,Email,Operations,Clark,61,No,42,Yes,HOST-1193,Closed
2998,2026-06-23 10:34:00,Phishing,High,Email,Engineering,Peter,201,Yes,73,Yes,HOST-1074,Resolved
2999,2026-03-03 07:23:00,Failed Login,Medium,VPN,Engineering,Steve,64,Yes,53,Yes,HOST-1343,Resolved
3000,2026-04-27 08:19:00,Malware,Medium,Endpoint,Engineering,Bruce,50,No,31,Yes,HOST-1131,In Progress
3001,2026-02-02 14:10:00,Phishing,Low,Email,Engineering,Tony,30,Yes,23,Yes,HOST-1149,Resolved
3002,2026-04-27 19:18:00,Phishing,Low,Email,Operations,Steve,33,No,28,Yes,HOST-1004,Closed
3003,2026-06-11 06:47:00,Phishing,Low,Email,Engineering,Peter,16,Yes,19,Yes,HOST-1098,Resolved
3004,2026-02-22 11:23:00,Phishing,Low,Email,Executive,Peter,19,No,9,Yes,HOST-1189,Resolved
3005,2026-04-10 11:12:00,Failed Login,Low,VPN,Operations,Bruce,24,Yes,19,Yes,HOST-1329,Resolved
3006,2026-04-23 17:24:00,Malware,Low,Endpoint,Engineering,Bruce,38,No,13,Yes,HOST-1129,Resolved
3007,2026-06-11 14:18:00,Malware,Medium,Endpoint,Engineering,Steve,46,No,43,No,HOST-1080,Closed
3008,2026-02-04 14:04:00,Failed Login,Low,Identity Provider,Operations,Steve,40,Yes,7,Yes,HOST-1160,In Progress
3009,2026-05-12 13:00:00,Malware,Medium,Endpoint,Engineering,Peter,47,No,33,Yes,HOST-1227,Resolved
3010,2026-02-06 16:00:00,Data Exfiltration,Low,DLP,Operations,Peter,22,No,22,Yes,HOST-1037,Resolved
3011,2026-02-27 07:52:00,Phishing,Medium,Email,Finance,Peter,64,No,54,Yes,HOST-1041,Resolved
3012,2026-04-20 05:18:00,Failed Login,Low,Identity Provider,Engineering,Tony,16,Yes,16,Yes,HOST-1001,Resolved
3013,2026-05-13 08:48:00,Phishing,Low,Email,Engineering,Peter,39,Yes,8,Yes,HOST-1089,Closed
3014,2026-02-20 19:14:00,Failed Login,Medium,Identity Provider,Finance,Bruce,81,Yes,44,Yes,HOST-1177,Closed
3015,2026-04-07 15:47:00,Phishing,Low,Email,Engineering,Peter,28,Yes,23,Yes,HOST-1075,Resolved
3016,2026-06-15 18:18:00,Firewall Alert,Low,Firewall,Operations,Clark,21,No,18,Yes,HOST-1094,Resolved
3017,2026-04-30 08:30:00,Phishing,Critical,Email,Engineering,Tony,330,No,99,Yes,HOST-1068,Resolved
3018,2026-02-12 08:53:00,Phishing,Low,Email,Operations,Peter,28,Yes,15,Yes,HOST-1288,Closed
3019,2026-03-22 12:07:00,Failed Login,Medium,VPN,Engineering,Bruce,86,Yes,41,Yes,HOST-1117,Resolved
3020,2026-04-21 12:41:00,Phishing,Low,Email,Engineering,Peter,28,Yes,26,Yes,HOST-1178,Closed
3021,2026-06-28 08:22:00,Failed Login,Medium,Identity Provider,Engineering,Clark,75,Yes,48,Yes,HOST-1070,Resolved
3022,2026-01-02 09:11:00,Phishing,Low,Email,Engineering,Peter,24,No,6,Yes,HOST-1224,Closed
